NIS;VK;kieskring;aantal lijsten;nr lijst;lijstnaam;max_zetels;volgnr;Achternaam_stembiljet;voornaam_stembiljet
23024;CG;Gooik;6;3;CD&V;21;20;KRIKILION;Lieven
23024;CG;Gooik;6;3;CD&V;21;21;DEPESTER;Jan
23024;CG;Gooik;6;4;Groen;7;1;LOECKX;Alwin
23024;CG;Gooik;6;4;Groen;7;2;DE WEERDT;Kirsten
23024;CG;Gooik;6;4;Groen;7;3;SLINCX;Mirko
23024;CG;Gooik;6;4;Groen;7;4;HOUGARDY;Christiane
23024;CG;Gooik;6;4;Groen;7;5;DEHANTSCHUTTER;Lode
23024;CG;Gooik;6;4;Groen;7;6;ROELANT;Tine
23024;CG;Gooik;6;4;Groen;7;7;BONTE;Lore
23024;CG;Gooik;6;5;VLAAMS BELANG;4;1;PIERREUX;Isabelle
23024;CG;Gooik;6;5;VLAAMS BELANG;4;2;VAN DEN BOSSCHE;Patrick Den Bokser
23024;CG;Gooik;6;5;VLAAMS BELANG;4;3;DE VITS;Peggy
23024;CG;Gooik;6;5;VLAAMS BELANG;4;4;VELLEMANS;Benny
23024;CG;Gooik;6;7;FORZA AZURA;11;1;STOCKMANS;Donald
23024;CG;Gooik;6;7;FORZA AZURA;11;2;VANHASSEL;Linda
23024;CG;Gooik;6;7;FORZA AZURA;11;3;LEHEUWE;Joeri
23024;CG;Gooik;6;7;FORZA AZURA;11;4;CECI;Laetitia
23024;CG;Gooik;6;7;FORZA AZURA;11;5;SOLIMAN;Nasr
23024;CG;Gooik;6;7;FORZA AZURA;11;6;UWINEZA;Sylvie
23024;CG;Gooik;6;7;FORZA AZURA;11;7;DEVROEDE;Martine
23024;CG;Gooik;6;7;FORZA AZURA;11;8;RESPILLEUX;Jean-Luc
23024;CG;Gooik;6;7;FORZA AZURA;11;9;AMEYS;Kristel
23024;CG;Gooik;6;7;FORZA AZURA;11;10;BEECKMANS;Wim
23024;CG;Gooik;6;7;FORZA AZURA;11;11;CAMMAERT;Joël
23025;CG;Grimbergen;7;1;sp.a;33;1;VAN BERLAER;Gerlant
23025;CG;Grimbergen;7;1;sp.a;33;2;ROMEYNS;Marielle
23025;CG;Grimbergen;7;1;sp.a;33;3;VAN HERP;Jens
23025;CG;Grimbergen;7;1;sp.a;33;4;VANHOUTTEGHEM;Shawny
23025;CG;Grimbergen;7;1;sp.a;33;5;TIMMERMANS;Thierry
23025;CG;Grimbergen;7;1;sp.a;33;6;BEN MEKKI;Bouchra
23025;CG;Grimbergen;7;1;sp.a;33;7;ZINZEN;Evert
23025;CG;Grimbergen;7;1;sp.a;33;8;VANDERVEKEN;Micheline
23025;CG;Grimbergen;7;1;sp.a;33;9;CUVELIER;Mark
23025;CG;Grimbergen;7;1;sp.a;33;10;GEYS;Michèle
23025;CG;Grimbergen;7;1;sp.a;33;11;MOORTGAT;Bart
23025;CG;Grimbergen;7;1;sp.a;33;12;ENGELS;Agnes
23025;CG;Grimbergen;7;1;sp.a;33;13;HUYBERECHTS;Roger
23025;CG;Grimbergen;7;1;sp.a;33;14;DE MAESENEER;Leonie
23025;CG;Grimbergen;7;1;sp.a;33;15;VAN WIN;Arle
23025;CG;Grimbergen;7;1;sp.a;33;16;VANHOUTTEGHEM;Keana
23025;CG;Grimbergen;7;1;sp.a;33;17;DAELEMANS;Dylan
23025;CG;Grimbergen;7;1;sp.a;33;18;BAUDONCQ;Elien
23025;CG;Grimbergen;7;1;sp.a;33;19;VAN SEVER;Johan
23025;CG;Grimbergen;7;1;sp.a;33;20;MOUCHERON;An
23025;CG;Grimbergen;7;1;sp.a;33;21;VAN DAMME;Jan J
23025;CG;Grimbergen;7;1;sp.a;33;22;MATTHE;Mieke
23025;CG;Grimbergen;7;1;sp.a;33;23;JEAN;Maureen
23025;CG;Grimbergen;7;1;sp.a;33;24;CAVERNEELS;Virginie
23025;CG;Grimbergen;7;1;sp.a;33;25;CHAKABA KAMANDA WETCHI;André
23025;CG;Grimbergen;7;1;sp.a;33;26;KINTAERT;Marieken
23025;CG;Grimbergen;7;1;sp.a;33;27;BOSSIER;Nico
23025;CG;Grimbergen;7;1;sp.a;33;28;VERSTAPPEN;Valérie
23025;CG;Grimbergen;7;1;sp.a;33;29;VANDERWALLEN;Michel
23025;CG;Grimbergen;7;1;sp.a;33;30;WANTENS;Lud
23025;CG;Grimbergen;7;1;sp.a;33;31;JACOBS;Christian
23025;CG;Grimbergen;7;1;sp.a;33;32;MOKHTAR;Karima
23025;CG;Grimbergen;7;1;sp.a;33;33;GROSJEAN;Stef
23025;CG;Grimbergen;7;2;N-VA;33;1;ROOSEN;Philip
23025;CG;Grimbergen;7;2;N-VA;33;2;MOULIGNEAUX;Anne-Laure
23025;CG;Grimbergen;7;2;N-VA;33;3;WINDELEN;Jean-Paul
23025;CG;Grimbergen;7;2;N-VA;33;4;VAN HOVE;Rudi
23025;CG;Grimbergen;7;2;N-VA;33;5;SPAENS;Bruno
23025;CG;Grimbergen;7;2;N-VA;33;6;WOUTERS;Elke
23025;CG;Grimbergen;7;2;N-VA;33;7;VAN MUYLEM;Hilbert
23025;CG;Grimbergen;7;2;N-VA;33;8;MERCADO AVALOS;Marcos
23025;CG;Grimbergen;7;2;N-VA;33;9;ROELENS;Koen
23025;CG;Grimbergen;7;2;N-VA;33;10;DE DECKER;Brigitte
23025;CG;Grimbergen;7;2;N-VA;33;11;MULS;Philip
23025;CG;Grimbergen;7;2;N-VA;33;12;MARTENS;Lucienne
23025;CG;Grimbergen;7;2;N-VA;33;13;DELANG;Els
23025;CG;Grimbergen;7;2;N-VA;33;14;D'JOOS;Werner
23025;CG;Grimbergen;7;2;N-VA;33;15;MAENE;Albert
23025;CG;Grimbergen;7;2;N-VA;33;16;JOUKES;Laura
23025;CG;Grimbergen;7;2;N-VA;33;17;VAN NEYGHEM;Elke
23025;CG;Grimbergen;7;2;N-VA;33;18;DEWULF;Lieve
23025;CG;Grimbergen;7;2;N-VA;33;19;JONCKX;Marijke
23025;CG;Grimbergen;7;2;N-VA;33;20;DEPAEPE;Marc
23025;CG;Grimbergen;7;2;N-VA;33;21;VAN DE VOORDE;Davy
23025;CG;Grimbergen;7;2;N-VA;33;22;RINGOOT;Hedwig
23025;CG;Grimbergen;7;2;N-VA;33;23;QUIRYNEN;Chantale
23025;CG;Grimbergen;7;2;N-VA;33;24;JOUKES;Harald
23025;CG;Grimbergen;7;2;N-VA;33;25;CROMMEN;Ingrid
23025;CG;Grimbergen;7;2;N-VA;33;26;WAEGEMAN;Bert
23025;CG;Grimbergen;7;2;N-VA;33;27;WALGRAFFE;Alain
23025;CG;Grimbergen;7;2;N-VA;33;28;STEVENS;Hilde
23025;CG;Grimbergen;7;2;N-VA;33;29;DEDEURWAERDER;Tiny
23025;CG;Grimbergen;7;2;N-VA;33;30;DE SCHEPPER;Eva
23025;CG;Grimbergen;7;2;N-VA;33;31;GOETHALS;Eva
23025;CG;Grimbergen;7;2;N-VA;33;32;VERMASSEN;Erwin
23025;CG;Grimbergen;7;2;N-VA;33;33;HAVERHALS;Emile
23025;CG;Grimbergen;7;3;CD&V;33;1;VERTONGEN;Patrick
23025;CG;Grimbergen;7;3;CD&V;33;2;OLBRECHTS;Trui
23025;CG;Grimbergen;7;3;CD&V;33;3;HERMANS;Paul
23025;CG;Grimbergen;7;3;CD&V;33;4;HOEFS;Kirsten
23025;CG;Grimbergen;7;3;CD&V;33;5;GROOTEN;Jannik
23025;CG;Grimbergen;7;3;CD&V;33;6;DE WILDE;Jelle
23025;CG;Grimbergen;7;3;CD&V;33;7;ORINX;Katleen
23025;CG;Grimbergen;7;3;CD&V;33;8;ESMAIRI;Rachid
23025;CG;Grimbergen;7;3;CD&V;33;9;VAN HUMBEECK;Bart
23025;CG;Grimbergen;7;3;CD&V;33;10;HEIJENS;Shari
23025;CG;Grimbergen;7;3;CD&V;33;11;VAN UYTVANCK;Brett
23025;CG;Grimbergen;7;3;CD&V;33;12;PEETERS;Katja
23025;CG;Grimbergen;7;3;CD&V;33;13;MOENS;Hans
23025;CG;Grimbergen;7;3;CD&V;33;14;DE COSTER;Daniël
23025;CG;Grimbergen;7;3;CD&V;33;15;CNOP;Kevin
23025;CG;Grimbergen;7;3;CD&V;33;16;FRANCKX;Doriane
23025;CG;Grimbergen;7;3;CD&V;33;17;GHEKIERE;Sara
23025;CG;Grimbergen;7;3;CD&V;33;18;SMETS;Jos
23025;CG;Grimbergen;7;3;CD&V;33;19;SMAKA;Blerta
23025;CG;Grimbergen;7;3;CD&V;33;20;VAN MEERBEECK;Chantal
23025;CG;Grimbergen;7;3;CD&V;33;21;CHRARID;Farida
23025;CG;Grimbergen;7;3;CD&V;33;22;LIOEN;Linda
23025;CG;Grimbergen;7;3;CD&V;33;23;VAN DORSLAER;Charlotte
23025;CG;Grimbergen;7;3;CD&V;33;24;DOBBELAERE;Danielle
23025;CG;Grimbergen;7;3;CD&V;33;25;CHAFAÏ;Ali
23025;CG;Grimbergen;7;3;CD&V;33;26;BUELENS;Monique
23025;CG;Grimbergen;7;3;CD&V;33;27;CALLEBAUT;Gary
23025;CG;Grimbergen;7;3;CD&V;33;28;VAN DER VELDE;Patrick
23025;CG;Grimbergen;7;3;CD&V;33;29;DE HAECK;Danielle
23025;CG;Grimbergen;7;3;CD&V;33;30;TOPFF;Annelise
23025;CG;Grimbergen;7;3;CD&V;33;31;BARDYN;Freddy
23025;CG;Grimbergen;7;3;CD&V;33;32;JONKERS-MESKENS;Lucienne
23025;CG;Grimbergen;7;3;CD&V;33;33;DEHAENE;Koen
23025;CG;Grimbergen;7;4;Groen;33;1;BOELENS;Eddie
23025;CG;Grimbergen;7;4;Groen;33;2;GAISBAUER;Isabel
23025;CG;Grimbergen;7;4;Groen;33;3;VAN ACHTER;Vincent
23025;CG;Grimbergen;7;4;Groen;33;4;DE PRÉE;Linda
23025;CG;Grimbergen;7;4;Groen;33;5;DECLERCK;Johan
23025;CG;Grimbergen;7;4;Groen;33;6;VAN DEN BUSSCHE;Alena
23025;CG;Grimbergen;7;4;Groen;33;7;ROBBERECHTS;Joris
23025;CG;Grimbergen;7;4;Groen;33;8;VERSELE;Sam
23025;CG;Grimbergen;7;4;Groen;33;9;LE ROY;Katrien
23025;CG;Grimbergen;7;4;Groen;33;10;MOENS;Ward
23025;CG;Grimbergen;7;4;Groen;33;11;TURCKSIN;Ria
23025;CG;Grimbergen;7;4;Groen;33;12;DEVENYNS;Frans
23025;CG;Grimbergen;7;4;Groen;33;13;ROELANDT;Sofie
23025;CG;Grimbergen;7;4;Groen;33;14;VAN BRUYSSEL;Elias
23025;CG;Grimbergen;7;4;Groen;33;15;LE MAIRE;Gerda
23025;CG;Grimbergen;7;4;Groen;33;16;BOELENS;Bram
23025;CG;Grimbergen;7;4;Groen;33;17;DENIL;Caroline
23025;CG;Grimbergen;7;4;Groen;33;18;BAERT;Marcel
23025;CG;Grimbergen;7;4;Groen;33;19;JACOBS;Lieve
23025;CG;Grimbergen;7;4;Groen;33;20;DEN DAUW;Lautaro
23025;CG;Grimbergen;7;4;Groen;33;21;JANS;Gerda
23025;CG;Grimbergen;7;4;Groen;33;22;VAN SANTFOORT;Freddy
23025;CG;Grimbergen;7;4;Groen;33;23;DRIESSENS;Kim
23025;CG;Grimbergen;7;4;Groen;33;24;VERHAEREN;Alain
23025;CG;Grimbergen;7;4;Groen;33;25;NIYONIZIGIYE;Carinie
23025;CG;Grimbergen;7;4;Groen;33;26;PROVOOST;Christophe
23025;CG;Grimbergen;7;4;Groen;33;27;HUYBRECHTS;Nathalie
23025;CG;Grimbergen;7;4;Groen;33;28;VAN ACKELEYEN;Hugo
23025;CG;Grimbergen;7;4;Groen;33;29;VAN BOXEM;Evelyne
23025;CG;Grimbergen;7;4;Groen;33;30;VAES;Fernand
23025;CG;Grimbergen;7;4;Groen;33;31;VAN HELLEMONT;Greet
23025;CG;Grimbergen;7;4;Groen;33;32;THEUNIS;Marijke
23025;CG;Grimbergen;7;4;Groen;33;33;SNAUWAERT;Marnix
23025;CG;Grimbergen;7;6;Open Vld;33;1;SELLESLAGH;Chris
23025;CG;Grimbergen;7;6;Open Vld;33;2;JANSSENS;Brigitte
23025;CG;Grimbergen;7;6;Open Vld;33;3;GAUDAEN;Tom
23025;CG;Grimbergen;7;6;Open Vld;33;4;DE BOECK;William
23025;CG;Grimbergen;7;6;Open Vld;33;5;SELLESLAGH;Ann
23025;CG;Grimbergen;7;6;Open Vld;33;6;DONNEUX;Christian
23025;CG;Grimbergen;7;6;Open Vld;33;7;GOOSSENS;Gilbert
23025;CG;Grimbergen;7;6;Open Vld;33;8;DE CUYPER;Lutgarde
23025;CG;Grimbergen;7;6;Open Vld;33;9;DE SMEDT;Louis
23025;CG;Grimbergen;7;6;Open Vld;33;10;DE PAUW;Frederik
23025;CG;Grimbergen;7;6;Open Vld;33;11;VAN LINT;Luc
23025;CG;Grimbergen;7;6;Open Vld;33;12;DE WINNE;Marinelle
23025;CG;Grimbergen;7;6;Open Vld;33;13;DE PRINS;Steven
23025;CG;Grimbergen;7;6;Open Vld;33;14;DE SCHOUWER;Annik
23025;CG;Grimbergen;7;6;Open Vld;33;15;GOOVAERTS;Dieter
23025;CG;Grimbergen;7;6;Open Vld;33;16;MOENS;Dirk
23025;CG;Grimbergen;7;6;Open Vld;33;17;GOVAERS;Chris
23025;CG;Grimbergen;7;6;Open Vld;33;18;STRADMAN;Gunter
23025;CG;Grimbergen;7;6;Open Vld;33;19;DOSSOINE;Monique
23025;CG;Grimbergen;7;6;Open Vld;33;20;LEUS;Nicole
23025;CG;Grimbergen;7;6;Open Vld;33;21;KNOP;Ilse
23025;CG;Grimbergen;7;6;Open Vld;33;22;DE VINCK;Ilse
23025;CG;Grimbergen;7;6;Open Vld;33;23;VAN CAMPENHOUT;Jean-Pierre
23025;CG;Grimbergen;7;6;Open Vld;33;24;VERMEULEN;Micheline
23025;CG;Grimbergen;7;6;Open Vld;33;25;VERLOOY;Nancy
23025;CG;Grimbergen;7;6;Open Vld;33;26;HEERMAN;Rita
23025;CG;Grimbergen;7;6;Open Vld;33;27;STAELS;Marleen
23025;CG;Grimbergen;7;6;Open Vld;33;28;DILLEN;Maggy
23025;CG;Grimbergen;7;6;Open Vld;33;29;VANBINST;Laurent
23025;CG;Grimbergen;7;6;Open Vld;33;30;BAS;Manon
23025;CG;Grimbergen;7;6;Open Vld;33;31;EMMERECHTS;Luc
23025;CG;Grimbergen;7;6;Open Vld;33;32;MENSALT;Tom
23025;CG;Grimbergen;7;6;Open Vld;33;33;VERSCHUEREN;Michel
23025;CG;Grimbergen;7;7;Vernieuwing;33;1;LAEREMANS;Bart
23025;CG;Grimbergen;7;7;Vernieuwing;33;2;VAN BREE;Karlijne
23025;CG;Grimbergen;7;7;Vernieuwing;33;3;NAGELS;Eric
23025;CG;Grimbergen;7;7;Vernieuwing;33;4;DE COPPEL;Martine
23025;CG;Grimbergen;7;7;Vernieuwing;33;5;RAEKELBOOM;Luk
23025;CG;Grimbergen;7;7;Vernieuwing;33;6;VERBERCK;Yves
23025;CG;Grimbergen;7;7;Vernieuwing;33;7;LAUWERS;Chantal
23025;CG;Grimbergen;7;7;Vernieuwing;33;8;PLESSERS;Peter
23025;CG;Grimbergen;7;7;Vernieuwing;33;9;MISSOTTEN;Wim
23025;CG;Grimbergen;7;7;Vernieuwing;33;10;VAN DEN WYNGAERT;Pierre
23025;CG;Grimbergen;7;7;Vernieuwing;33;11;VERTONGEN;Karin
23025;CG;Grimbergen;7;7;Vernieuwing;33;12;DE HERTOGH;Kenny
23025;CG;Grimbergen;7;7;Vernieuwing;33;13;SPELKENS;Axel
23025;CG;Grimbergen;7;7;Vernieuwing;33;14;SEGHERS;Inez
23025;CG;Grimbergen;7;7;Vernieuwing;33;15;SEGERS;Patricia
23025;CG;Grimbergen;7;7;Vernieuwing;33;16;DE SMEDT;Veerle
23025;CG;Grimbergen;7;7;Vernieuwing;33;17;VANDAMME;Patrick
23025;CG;Grimbergen;7;7;Vernieuwing;33;18;SCHOONJANS;Ilse
23025;CG;Grimbergen;7;7;Vernieuwing;33;19;DE GREEF;Johan
23025;CG;Grimbergen;7;7;Vernieuwing;33;20;BOURGEOIS;Nicolas
23025;CG;Grimbergen;7;7;Vernieuwing;33;21;TIEBOUT;Leen
23025;CG;Grimbergen;7;7;Vernieuwing;33;22;CANDRY;Klaas
23025;CG;Grimbergen;7;7;Vernieuwing;33;23;HEENE;Yannic
23025;CG;Grimbergen;7;7;Vernieuwing;33;24;GELDHOF;Johan
23025;CG;Grimbergen;7;7;Vernieuwing;33;25;GOOSSENS;Karen
23025;CG;Grimbergen;7;7;Vernieuwing;33;26;DE GRAEF;Agnes
23025;CG;Grimbergen;7;7;Vernieuwing;33;27;ROELANTS;Tim
23025;CG;Grimbergen;7;7;Vernieuwing;33;28;VERHAEGEN;Nicole
23025;CG;Grimbergen;7;7;Vernieuwing;33;29;VAN DER TRAPPEN;Christel
23025;CG;Grimbergen;7;7;Vernieuwing;33;30;HORLAIT;Gilles
23025;CG;Grimbergen;7;7;Vernieuwing;33;31;BOGEMANS;Nancy
23025;CG;Grimbergen;7;7;Vernieuwing;33;32;HOSTE;Anne
23025;CG;Grimbergen;7;7;Vernieuwing;33;33;VAN DRIQUELLE;Robert
23025;CG;Grimbergen;7;8;UF;11;1;DEWIT;Jean
23025;CG;Grimbergen;7;8;UF;11;2;DEMAN;Anne
23025;CG;Grimbergen;7;8;UF;11;3;MAES;Didier
23025;CG;Grimbergen;7;8;UF;11;4;VAN DEN ABEELE;Annick Hélène
23025;CG;Grimbergen;7;8;UF;11;5;COUCKE;David
23025;CG;Grimbergen;7;8;UF;11;6;VAN CALSTER;Nicole
23025;CG;Grimbergen;7;8;UF;11;7;COUCKE;Thomas
23025;CG;Grimbergen;7;8;UF;11;8;DELCLEF;Liliane
23025;CG;Grimbergen;7;8;UF;11;9;COUCKE;Stéphane
23025;CG;Grimbergen;7;8;UF;11;10;VANWINKEL;Arlette
23025;CG;Grimbergen;7;8;UF;11;11;HAMELRIJCKX;Marc
23027;CG;Halle;9;1;sp.a;33;1;SNOECK;Marc
23027;CG;Halle;9;1;sp.a;33;2;MASSIEN;Peggy
23027;CG;Halle;9;1;sp.a;33;3;SERVÉ;Johan
23027;CG;Halle;9;1;sp.a;33;4;DEMIDDELEER;Bertrand
23027;CG;Halle;9;1;sp.a;33;5;HAMELRYCK;Valerie
23027;CG;Halle;9;1;sp.a;33;6;BORREMANS;André
23027;CG;Halle;9;1;sp.a;33;7;JONVILLE;Laura
23027;CG;Halle;9;1;sp.a;33;8;VANDENBRANDEN;Robert
23027;CG;Halle;9;1;sp.a;33;9;PIERQUIN;Mathias
23027;CG;Halle;9;1;sp.a;33;10;DE PROFT;Lynn
23027;CG;Halle;9;1;sp.a;33;11;DE GREEF;Ditch
23027;CG;Halle;9;1;sp.a;33;12;PIROLO;Arno
23027;CG;Halle;9;1;sp.a;33;13;DEVOS;Werner
23027;CG;Halle;9;1;sp.a;33;14;VILLÉ;Martine
23027;CG;Halle;9;1;sp.a;33;15;BEKAERT;Paula
23027;CG;Halle;9;1;sp.a;33;16;VANDER MOTTEN;Francine
23027;CG;Halle;9;1;sp.a;33;17;ZAGHLOOL;Kaisar
23027;CG;Halle;9;1;sp.a;33;18;GHYSELS;Bram
23027;CG;Halle;9;1;sp.a;33;19;BERLIZE;Eliane
23027;CG;Halle;9;1;sp.a;33;20;DUBOIS;Marie-France
23027;CG;Halle;9;1;sp.a;33;21;SMEETS;Katty
23027;CG;Halle;9;1;sp.a;33;22;DEVUYST;Bruno
23027;CG;Halle;9;1;sp.a;33;23;VANHOLST;Maarten
23027;CG;Halle;9;1;sp.a;33;24;MARCELIS;Viviane
23027;CG;Halle;9;1;sp.a;33;25;WAUTERS;Viviane
23027;CG;Halle;9;1;sp.a;33;26;HAULET;Denise
23027;CG;Halle;9;1;sp.a;33;27;BRACKE;Nadine
23027;CG;Halle;9;1;sp.a;33;28;PELENDO SUNGBU YA BENGELE;Maurice
23027;CG;Halle;9;1;sp.a;33;29;DENAYER;Christiane
23027;CG;Halle;9;1;sp.a;33;30;HANON;Roger
23027;CG;Halle;9;1;sp.a;33;31;LEMONNIER;Martine
23027;CG;Halle;9;1;sp.a;33;32;FASTENAEKELS;Jean-Jacques
23027;CG;Halle;9;1;sp.a;33;33;VAN ROSSEM;Hedwig
23027;CG;Halle;9;2;N-VA;33;1;HOFMANS;Jeroen
23027;CG;Halle;9;2;N-VA;33;2;OTS;Joke
23027;CG;Halle;9;2;N-VA;33;3;DEMUYLDER;Wim
23027;CG;Halle;9;2;N-VA;33;4;SLUYS;Marc
23027;CG;Halle;9;2;N-VA;33;5;VAN HEYMBEECK;Dirk
23027;CG;Halle;9;2;N-VA;33;6;LINDEMANS;Rogier
23027;CG;Halle;9;2;N-VA;33;7;GREMMELPREZ - LANIS;Nelly
23027;CG;Halle;9;2;N-VA;33;8;PLETINCX;Sven
23027;CG;Halle;9;2;N-VA;33;9;SWALENS;Benjamin
23027;CG;Halle;9;2;N-VA;33;10;MOYSON;Brigitte
23027;CG;Halle;9;2;N-VA;33;11;DE COCK;Carine
23027;CG;Halle;9;2;N-VA;33;12;BRONCKAERS;Erik
23027;CG;Halle;9;2;N-VA;33;13;MICHEL;Kimberly
23027;CG;Halle;9;2;N-VA;33;14;DEWIT;Marleentje
23027;CG;Halle;9;2;N-VA;33;15;DE MOL;Annick
23027;CG;Halle;9;2;N-VA;33;16;LOMME;Rachel
23027;CG;Halle;9;2;N-VA;33;17;VAN STEENSTRAETEN;Herman
23027;CG;Halle;9;2;N-VA;33;18;VAN WAEYENBERGE;Nadine
23027;CG;Halle;9;2;N-VA;33;19;DEMOL;Stefaan
23027;CG;Halle;9;2;N-VA;33;20;PORTAELS;Siebren
23027;CG;Halle;9;2;N-VA;33;21;CORNELIS;Katrien
23027;CG;Halle;9;2;N-VA;33;22;LOOSEN;Arne
23027;CG;Halle;9;2;N-VA;33;23;DEMESMAEKER;Eva
23027;CG;Halle;9;2;N-VA;33;24;CARDIJN;Claudine
23027;CG;Halle;9;2;N-VA;33;25;DERAUW;Bert
23027;CG;Halle;9;2;N-VA;33;26;DE VILLÉ;Mieke
23027;CG;Halle;9;2;N-VA;33;27;DENEYER;Didier
23027;CG;Halle;9;2;N-VA;33;28;HOFMANS - TURNEER;Yvonne
23027;CG;Halle;9;2;N-VA;33;29;ROOSEN;Bart
23027;CG;Halle;9;2;N-VA;33;30;JENQUIN;Annick
23027;CG;Halle;9;2;N-VA;33;31;VAN ACHTER - VAN BRABANT;Els
23027;CG;Halle;9;2;N-VA;33;32;ROSSIE;Jos
23027;CG;Halle;9;2;N-VA;33;33;DEMESMAEKER;Mark
23027;CG;Halle;9;3;CD&V;33;1;PIETERS;Dirk
23027;CG;Halle;9;3;CD&V;33;2;POTÉ;Dieuwertje
23027;CG;Halle;9;3;CD&V;33;3;BUSSELOT;Pieter
23027;CG;Halle;9;3;CD&V;33;4;VAN RUYSEVELT;Goedele
23027;CG;Halle;9;3;CD&V;33;5;MERCKX;Christophe
23027;CG;Halle;9;3;CD&V;33;6;MATTOT;Anne
23027;CG;Halle;9;3;CD&V;33;7;DE SMET;Johan
23027;CG;Halle;9;3;CD&V;33;8;VAN CUYCK;Geertje
23027;CG;Halle;9;3;CD&V;33;9;DE LEENER;Jonas
23027;CG;Halle;9;3;CD&V;33;10;MATTHYS;Anke
23027;CG;Halle;9;3;CD&V;33;11;VAN DIONANT;Louis
23027;CG;Halle;9;3;CD&V;33;12;YAHUMA BAITOAPALA;Eunice
23027;CG;Halle;9;3;CD&V;33;13;BELAEN;Stijn
23027;CG;Halle;9;3;CD&V;33;14;DE BRUYN;Margaux
23027;CG;Halle;9;3;CD&V;33;15;VAN LAETHEM;Sven
23027;CG;Halle;9;3;CD&V;33;16;BUZAKI;Merita
23027;CG;Halle;9;3;CD&V;33;17;BRISAERT;Joeri
23027;CG;Halle;9;3;CD&V;33;18;ROLIES;Jan
23027;CG;Halle;9;3;CD&V;33;19;MULDER;Carine
23027;CG;Halle;9;3;CD&V;33;20;HEREMANS;Marc
23027;CG;Halle;9;3;CD&V;33;21;MAILLARD - DAUWE;Sien
23027;CG;Halle;9;3;CD&V;33;22;VAN DYCK;Walter
23027;CG;Halle;9;3;CD&V;33;23;BELLEMANS;Patricia
23027;CG;Halle;9;3;CD&V;33;24;FIERENS;Bruno
23027;CG;Halle;9;3;CD&V;33;25;CAMMAERTS;Lydy
23027;CG;Halle;9;3;CD&V;33;26;GARRÉ;Bart
23027;CG;Halle;9;3;CD&V;33;27;SCHULZE;Nicole
23027;CG;Halle;9;3;CD&V;33;28;ESTRADA ROMERO;Miguel
23027;CG;Halle;9;3;CD&V;33;29;TROUET;Nathalie
23027;CG;Halle;9;3;CD&V;33;30;BAERT;Paul
23027;CG;Halle;9;3;CD&V;33;31;MUYLDERMANS;Jacqueline
23027;CG;Halle;9;3;CD&V;33;32;DEREYMAEKER;Franske
23027;CG;Halle;9;3;CD&V;33;33;VAN ACKER;Nicky
23027;CG;Halle;9;4;Groen;33;1;VANDENBROECKE;Bram
23027;CG;Halle;9;4;Groen;33;2;CEUNEN;Marijke
23027;CG;Halle;9;4;Groen;33;3;SEVERIJNS;Richard
23027;CG;Halle;9;4;Groen;33;4;MAGNUS;Amber
23027;CG;Halle;9;4;Groen;33;5;DERYCKERE;Fred
23027;CG;Halle;9;4;Groen;33;6;D'HONT;Christel
23027;CG;Halle;9;4;Groen;33;7;DE LOECKER;Thomas
23027;CG;Halle;9;4;Groen;33;8;VANDERHEYDEN;Anke
23027;CG;Halle;9;4;Groen;33;9;BOSMANS;Kjell
23027;CG;Halle;9;4;Groen;33;10;PAELMAN;Leen
23027;CG;Halle;9;4;Groen;33;11;MALFROY;Erwin
23027;CG;Halle;9;4;Groen;33;12;PEVERNAGIE;Julie
23027;CG;Halle;9;4;Groen;33;13;VANDAELE;Dick
23027;CG;Halle;9;4;Groen;33;14;DUFLOU;Lies
23027;CG;Halle;9;4;Groen;33;15;BONNARENS;Yens
23027;CG;Halle;9;4;Groen;33;16;VANDERPUTTEN;Dorien
23027;CG;Halle;9;4;Groen;33;17;WIJNS;Geert
23027;CG;Halle;9;4;Groen;33;18;BARBÉ;Jolien
23027;CG;Halle;9;4;Groen;33;19;VANDERHULST;Damien
23027;CG;Halle;9;4;Groen;33;20;HUFFER;Annick
23027;CG;Halle;9;4;Groen;33;21;DEDOBBELEER;Jean-Claude
23027;CG;Halle;9;4;Groen;33;22;DE CREM;Sigrid
23027;CG;Halle;9;4;Groen;33;23;SPARENBERG;Freddy
23027;CG;Halle;9;4;Groen;33;24;VAN STEENWINKEL;Kim
23027;CG;Halle;9;4;Groen;33;25;DEMUYLDER;Kenny
23027;CG;Halle;9;4;Groen;33;26;JANSSENS;Frieda
23027;CG;Halle;9;4;Groen;33;27;VANHEMELRIJCK;Alain
23027;CG;Halle;9;4;Groen;33;28;CHRISTIAENS;Anaï
23027;CG;Halle;9;4;Groen;33;29;CALLEWAERT;Manly
23027;CG;Halle;9;4;Groen;33;30;KELLENS;Natalee
23027;CG;Halle;9;4;Groen;33;31;GIJSENS;Roeland
23027;CG;Halle;9;4;Groen;33;32;QUIRIN;Nathalie
23027;CG;Halle;9;4;Groen;33;33;DESTOOP;Leen
23027;CG;Halle;9;5;VLAAMS BELANG;9;1;GORGON;André
23027;CG;Halle;9;5;VLAAMS BELANG;9;2;DE KERF;Frieda
23027;CG;Halle;9;5;VLAAMS BELANG;9;3;BONTRIDDER;Roger
23027;CG;Halle;9;5;VLAAMS BELANG;9;4;SAENEN;Pascal
23027;CG;Halle;9;5;VLAAMS BELANG;9;5;MARCELIS;Annick
