"Verkiezing","NIS","Lijstnummer","Lijstnaam","Volgnummer","Naam","Leeftijd","Geslacht","Voorkeurstemmen","Verkozen","Verkozen volgnummer"
"Koksijde","38014",8,"!MPULS",15,"CAMBIER Greta",48,"F",608,0,2
"Koksijde","38014",8,"!MPULS",13,"VANDERSTICHELEN Jan",49,"M",324,0,19
"Koksijde","38014",8,"!MPULS",23,"BRAEME Corinne",49,"F",363,0,10
"Koksijde","38014",8,"!MPULS",7,"LUST Patrick",51,"M",361,0,11
"Koksijde","38014",8,"!MPULS",10,"DUYM Frederik",51,"M",295,0,21
"Koksijde","38014",8,"!MPULS",24,"LINGIER Bernard",52,"M",304,0,20
"Koksijde","38014",8,"!MPULS",3,"VANCAYSEELE Ivan",58,"M",535,0,1
"Koksijde","38014",8,"!MPULS",19,"DUJARDIN Linda",59,"F",338,0,16
"Koksijde","38014",8,"!MPULS",12,"DUPONT Anne",60,"F",421,0,4
"Koksijde","38014",8,"!MPULS",18,"DEL SAVIO Jacqueline",62,"F",354,0,12
"Koksijde","38014",8,"!MPULS",27,"DEWULF Jean Marie",68,"M",647,1,4
"Koksijde","38014",8,"!MPULS",16,"STEKELORUM Rik",69,"M",680,1,3
"Koksijde","38014",8,"!MPULS",20,"BRAEME Jef",72,"M",330,0,18
"Koksijde","38014",8,"!MPULS",22,"VERCRUYSSE Francine",73,"F",363,0,9
"Koksijde","38014",9,"LIJST BURGEMEESTER",14,"SUPELEY Kara",23,"F",730,0,3
"Koksijde","38014",9,"LIJST BURGEMEESTER",20,"DEBURCHGRAEVE Ine",25,"F",663,0,7
"Koksijde","38014",9,"LIJST BURGEMEESTER",13,"CASTELAIN Hylke",27,"F",664,0,6
"Koksijde","38014",9,"LIJST BURGEMEESTER",10,"CASTELEIN Charlotte",31,"F",1250,1,5
"Koksijde","38014",9,"LIJST BURGEMEESTER",18,"VANDEN BROECKE Céline",32,"F",540,0,10
"Koksijde","38014",9,"LIJST BURGEMEESTER",17,"VAN HOVE Lander",34,"M",1185,1,7
"Koksijde","38014",9,"LIJST BURGEMEESTER",24,"GUNST Carol",34,"F",721,0,4
"Koksijde","38014",9,"LIJST BURGEMEESTER",2,"ANSEEUW Stéphanie",35,"F",2284,1,2
"Koksijde","38014",9,"LIJST BURGEMEESTER",21,"DALLE Bieke",38,"F",737,0,2
"Koksijde","38014",9,"LIJST BURGEMEESTER",8,"DEVOS Frédéric",39,"M",1182,1,8
"Koksijde","38014",9,"LIJST BURGEMEESTER",12,"GHYSELEN Henk",44,"M",783,1,13
"Koksijde","38014",9,"LIJST BURGEMEESTER",22,"BAKEROOT Christophe",45,"M",757,1,15
"Koksijde","38014",9,"LIJST BURGEMEESTER",16,"VANDEKEERE Inge",46,"F",743,1,16
"Koksijde","38014",9,"LIJST BURGEMEESTER",23,"VAN ROSSEM Annick",46,"F",453,0,11
"Koksijde","38014",9,"LIJST BURGEMEESTER",5,"GEERSENS Dorine",50,"F",1160,1,9
"Koksijde","38014",9,"LIJST BURGEMEESTER",15,"DELTOMBE Luc",50,"M",1089,1,10
"Koksijde","38014",9,"LIJST BURGEMEESTER",19,"VANHEULE Chris",54,"M",624,0,8
"Koksijde","38014",9,"LIJST BURGEMEESTER",4,"VOLLON Herwig",56,"M",979,1,11
"Koksijde","38014",9,"LIJST BURGEMEESTER",25,"D'HAVELOOSE Katrien",56,"F",573,0,9
"Koksijde","38014",9,"LIJST BURGEMEESTER",3,"DECORTE Guido",57,"M",2065,1,3
"Koksijde","38014",9,"LIJST BURGEMEESTER",11,"DAWYNDT Dirk",57,"M",1271,1,4
"Koksijde","38014",9,"LIJST BURGEMEESTER",7,"CASSELMAN Paul",60,"M",771,1,14
"Koksijde","38014",9,"LIJST BURGEMEESTER",6,"DELIE-SUBER Greta",61,"F",1239,1,6
"Koksijde","38014",9,"LIJST BURGEMEESTER",1,"VANDEN BUSSCHE Marc",62,"M",3829,1,1
"Koksijde","38014",9,"LIJST BURGEMEESTER",9,"FAGOO Claire",63,"F",724,0,1
"Koksijde","38014",9,"LIJST BURGEMEESTER",26,"CALCOEN Ronny",65,"M",675,0,5
"Koksijde","38014",9,"LIJST BURGEMEESTER",27,"SERPIETERS Albert",65,"M",802,1,12
"Koksijde","38014",2,"N-VA",18,"BICQUÉ Evy",20,"F",418,0,14
"Koksijde","38014",2,"N-VA",7,"RINGOOT Willem",25,"M",518,0,5
"Koksijde","38014",2,"N-VA",16,"BEKAERT Nele",29,"F",446,0,10
"Koksijde","38014",2,"N-VA",17,"DESAEVER Sven",29,"M",374,0,19
"Koksijde","38014",2,"N-VA",15,"VANDICKE Bruno",32,"M",585,0,2
"Koksijde","38014",2,"N-VA",9,"GEERTS-CHRISTIAEN Gudrun",46,"F",478,0,8
"Koksijde","38014",2,"N-VA",19,"SAGAER Dirk",47,"M",418,0,15
"Koksijde","38014",2,"N-VA",10,"VANDEKERCKHOVE Eric",48,"M",423,0,13
"Koksijde","38014",2,"N-VA",3,"VAN DEN BROUCKE-VERHAEGHE Greet",49,"F",751,1,4
"Koksijde","38014",2,"N-VA",5,"HANCKE Adelheid",50,"F",665,1,6
"Koksijde","38014",2,"N-VA",11,"RYCKEWAERT-VANDENBERGHE Marianne",52,"F",491,0,7
"Koksijde","38014",2,"N-VA",25,"BAESELEN Pascale",52,"F",440,0,11
"Koksijde","38014",2,"N-VA",2,"HILLEWAERE Peter",53,"M",705,1,3
"Koksijde","38014",2,"N-VA",1,"GANTOIS Rita",54,"F",1425,1,1
"Koksijde","38014",2,"N-VA",8,"BEGHEIN Annemie",54,"F",513,0,6
"Koksijde","38014",2,"N-VA",20,"BERTON Margriet",58,"F",433,0,12
"Koksijde","38014",2,"N-VA",23,"VERMOTE Yvette",59,"F",392,0,18
"Koksijde","38014",2,"N-VA",6,"GOVAERTS Joe",60,"M",444,0,1
"Koksijde","38014",2,"N-VA",12,"VAN DE VYVER Frank",60,"M",416,0,16
"Koksijde","38014",2,"N-VA",26,"CAVYN Andreas",62,"M",674,1,5
"Koksijde","38014",2,"N-VA",27,"LOONES Jan",62,"M",1129,1,2
"Koksijde","38014",2,"N-VA",24,"SAMYN Ward",65,"M",405,0,17
"Koksijde","38014",2,"N-VA",4,"VANDENBROUCKE Gerard",67,"M",663,1,7
"Koksijde","38014",2,"N-VA",13,"VANHESTE-DE GRAEVE Hilde",67,"F",545,0,3
"Koksijde","38014",2,"N-VA",21,"LAMBERSY Redgy",67,"M",347,0,20
"Koksijde","38014",2,"N-VA",14,"D'HULSTER Eddy",69,"M",535,0,4
"Koksijde","38014",2,"N-VA",22,"LEYE Greta",75,"F",459,0,9
"Koksijde","38014",3,"VLAAMS BELANG",7,"D'HAENEN Inga",45,"F",66,0,0
"Koksijde","38014",3,"VLAAMS BELANG",13,"RYCKEWAERT Luc",53,"M",85,0,0
"Koksijde","38014",3,"VLAAMS BELANG",6,"WYBO Marc",61,"M",60,0,0
"Koksijde","38014",3,"VLAAMS BELANG",5,"SALOUN Veronique",62,"F",66,0,0
"Koksijde","38014",3,"VLAAMS BELANG",9,"DE MOUDT Gustaaf",62,"M",53,0,0
"Koksijde","38014",3,"VLAAMS BELANG",2,"DENISSEN Marleen",63,"F",82,0,0
"Koksijde","38014",3,"VLAAMS BELANG",11,"BELPAEME Diana",65,"F",66,0,0
"Koksijde","38014",3,"VLAAMS BELANG",3,"BOONS Jos",66,"M",79,0,0
"Koksijde","38014",3,"VLAAMS BELANG",4,"DEVRIENDT Jean-Marie",66,"M",61,0,0
"Koksijde","38014",3,"VLAAMS BELANG",8,"DENHAERYNCK Christiane",66,"F",59,0,0
"Koksijde","38014",3,"VLAAMS BELANG",10,"WILLEQUET Paul",67,"M",51,0,0
"Koksijde","38014",3,"VLAAMS BELANG",12,"BOHYN Roos",72,"F",66,0,0
"Koksijde","38014",3,"VLAAMS BELANG",1,"VANDENBERGHE Herman",74,"M",192,0,0
"Kontich","11024",7,"CD&V",17,"HELLEMANS CHRISTOPHE",19,"M",94,0,13
"Kontich","11024",7,"CD&V",16,"CRAUWELS ELKE",24,"F",121,0,12
"Kontich","11024",7,"CD&V",15,"PEETERS RAF",32,"M",141,0,11
"Kontich","11024",7,"CD&V",18,"PLASMANS JURGEN",32,"M",158,0,8
"Kontich","11024",7,"CD&V",5,"DE BRUYN STIJN",35,"M",279,0,3
"Kontich","11024",7,"CD&V",8,"VERBESSEM BERT",39,"M",250,0,5
"Kontich","11024",7,"CD&V",19,"DOUMRO-VAN HERCK ELKE",39,"F",75,0,17
"Kontich","11024",7,"CD&V",9,"VAN LINDEN BEGGA",41,"F",224,0,6
"Kontich","11024",7,"CD&V",12,"ROBIJNS PASCALE",41,"F",47,0,21
"Kontich","11024",7,"CD&V",14,"VAN GREMMEGEN-CORNELISSENS ANJA",42,"F",80,0,16
"Kontich","11024",7,"CD&V",22,"CLAESSENS MARK",43,"M",83,0,15
"Kontich","11024",7,"CD&V",23,"CARMOY TANJA",43,"F",89,0,14
"Kontich","11024",7,"CD&V",20,"BODYN-PELEMAN MARTINE",49,"F",147,0,9
"Kontich","11024",7,"CD&V",3,"VAN DEN EYNDE ERIC",50,"M",360,1,4
"Kontich","11024",7,"CD&V",1,"BLOMMAERTS LUC",52,"M",1200,1,1
"Kontich","11024",7,"CD&V",7,"ZEUWTS MARLEEN",53,"F",270,0,4
"Kontich","11024",7,"CD&V",13,"VERSTRAETEN DIRK",54,"M",145,0,10
"Kontich","11024",7,"CD&V",10,"VERMEULEN-VERSCHUEREN MIEK",57,"F",184,0,7
"Kontich","11024",7,"CD&V",21,"VAN DEN BOSCH HILDE",58,"F",75,0,18
"Kontich","11024",7,"CD&V",6,"VERBIST EDDY",61,"M",340,1,6
"Kontich","11024",7,"CD&V",2,"VERGAUWEN-DEPAUW ERNA",62,"F",389,1,2
"Kontich","11024",7,"CD&V",11,"BOSMANS WILLY",63,"M",74,0,19
"Kontich","11024",7,"CD&V",27,"VAN LINDEN JEF",64,"M",334,0,2
"Kontich","11024",7,"CD&V",25,"VINGERHOETS JOSEE",65,"F",364,1,3
"Kontich","11024",7,"CD&V",26,"PLASMANS JEF",68,"M",347,1,5
"Kontich","11024",7,"CD&V",4,"VANSWEEVELT MARIA",70,"F",244,0,1
"Kontich","11024",7,"CD&V",24,"VAN THIELEN LEO",72,"M",68,0,20
"Kontich","11024",8,"Dorpslijst Sander",15,"VAN ROEY David",18,"M",91,0,20
"Kontich","11024",8,"Dorpslijst Sander",13,"FILLET Dries",20,"M",105,0,17
"Kontich","11024",8,"Dorpslijst Sander",9,"AERTS Pepijn",21,"M",105,0,16
"Kontich","11024",8,"Dorpslijst Sander",4,"REINEHR Daphne",24,"F",214,1,5
"Kontich","11024",8,"Dorpslijst Sander",2,"VAN DYCK Veerle",37,"F",262,1,3
"Kontich","11024",8,"Dorpslijst Sander",20,"ROMERO Tanja",38,"F",84,0,21
"Kontich","11024",8,"Dorpslijst Sander",11,"SIAENS Rob",39,"M",70,0,22
"Kontich","11024",8,"Dorpslijst Sander",18,"VAN NISTELROOY Sylvia",39,"F",125,0,12
"Kontich","11024",8,"Dorpslijst Sander",14,"HERTOGS Ingrid",40,"F",129,0,10
"Kontich","11024",8,"Dorpslijst Sander",12,"VAN HERCK Els",41,"F",132,0,9
"Kontich","11024",8,"Dorpslijst Sander",19,"BELLINKX Marc",42,"M",94,0,19
"Kontich","11024",8,"Dorpslijst Sander",22,"PEETERS Annemie",42,"F",114,0,15
"Kontich","11024",8,"Dorpslijst Sander",21,"VAN DER SPIEGEL Bart",43,"M",121,0,13
"Kontich","11024",8,"Dorpslijst Sander",23,"SCHUDDINCK Wouter",43,"M",179,0,4
"Kontich","11024",8,"Dorpslijst Sander",17,"BOUWENS Eric",44,"M",143,0,8
"Kontich","11024",8,"Dorpslijst Sander",1,"FILLET Joost",48,"M",746,1,1
"Kontich","11024",8,"Dorpslijst Sander",6,"MULLENS Ingrid",49,"F",153,0,6
"Kontich","11024",8,"Dorpslijst Sander",27,"ANNAERT Wim",49,"M",341,1,2
"Kontich","11024",8,"Dorpslijst Sander",16,"JACOBS Mieke",52,"F",115,0,14
"Kontich","11024",8,"Dorpslijst Sander",5,"BOSSAERTS Stef",53,"M",170,0,5
"Kontich","11024",8,"Dorpslijst Sander",24,"MICHIELSEN Greet",55,"F",126,0,11
"Kontich","11024",8,"Dorpslijst Sander",26,"VAN ELSHOCHT Walter",55,"M",193,0,2
"Kontich","11024",8,"Dorpslijst Sander",3,"DECELLE Ronald",56,"M",66,0,1
"Kontich","11024",8,"Dorpslijst Sander",7,"JOOSTEN Leon",56,"M",192,0,3
"Kontich","11024",8,"Dorpslijst Sander",10,"BLOMMAERT Greet",57,"F",226,1,4
"Kontich","11024",8,"Dorpslijst Sander",8,"MOORKENS MarieJeanne",65,"F",146,0,7
"Kontich","11024",8,"Dorpslijst Sander",25,"DEHANDSCHUTTER Agnes",82,"F",98,0,18
"Kontich","11024",2,"N-VA",24,"GOYVAERTS Noémie",20,"F",126,0,8
"Kontich","11024",2,"N-VA",10,"AERTS Thomas",21,"M",268,1,6
"Kontich","11024",2,"N-VA",8,"WEVERS Willem",27,"M",297,1,4
"Kontich","11024",2,"N-VA",13,"SCHILTZ Els",27,"F",177,0,5
"Kontich","11024",2,"N-VA",4,"DEFOORT Pieter",30,"M",324,1,3
"Kontich","11024",2,"N-VA",15,"SCHILTZ Pieter",30,"M",168,0,6
"Kontich","11024",2,"N-VA",20,"DE POOTER Ellen",30,"F",113,0,10
"Kontich","11024",2,"N-VA",3,"SELDESLACHTS Bart",37,"M",296,1,5
"Kontich","11024",2,"N-VA",6,"VAN DEN EYNDE Marleen",37,"F",247,1,7
"Kontich","11024",2,"N-VA",5,"LAMBRECHTS Peter",44,"M",200,1,9
"Kontich","11024",2,"N-VA",17,"JAEKEN Ann",44,"F",110,0,12
"Kontich","11024",2,"N-VA",16,"DYCK Nancy",46,"F",128,0,7
"Kontich","11024",2,"N-VA",2,"RENS Anja",49,"F",559,1,2
"Kontich","11024",2,"N-VA",7,"VAN GAVER Griet",52,"F",212,1,8
"Kontich","11024",2,"N-VA",26,"HOOGSTOEL Veerle",55,"F",112,0,11
"Kontich","11024",2,"N-VA",9,"WAUTERS Mia",57,"F",148,0,1
"Kontich","11024",2,"N-VA",27,"VANDENBULCKE Veerle",57,"F",200,0,3
"Kontich","11024",2,"N-VA",12,"TORFS Wies",61,"M",124,0,9
"Kontich","11024",2,"N-VA",22,"VINCENT Margareta",61,"F",95,0,14
"Kontich","11024",2,"N-VA",11,"GAYTANT Myriam",62,"F",132,0,2
"Kontich","11024",2,"N-VA",23,"LIMÈRE Lisette",64,"F",89,0,15
"Kontich","11024",2,"N-VA",25,"VAN DER AUWERA Rudy",64,"M",99,0,13
"Kontich","11024",2,"N-VA",19,"DEGEETER Chris",65,"M",73,0,17
"Kontich","11024",2,"N-VA",1,"JACOBS Erik",68,"M",791,1,1
"Kontich","11024",2,"N-VA",21,"MICHEL John",69,"M",86,0,16
"Kontich","11024",2,"N-VA",18,"VINCKÉ Marc",70,"M",72,0,18
"Kontich","11024",2,"N-VA",14,"VAN DEN HAUWE Mon",74,"M",185,0,4
"Kontich","11024",1,"Open Vld",11,"VERMEULEN William",19,"M",45,0,15
"Kontich","11024",1,"Open Vld",26,"BAL Kevin",30,"M",166,0,3
"Kontich","11024",1,"Open Vld",27,"CLAES Wim",30,"M",230,1,3
"Kontich","11024",1,"Open Vld",12,"MILANTS Caroline",34,"F",52,0,13
"Kontich","11024",1,"Open Vld",25,"OLIVIERS Bart",35,"M",74,0,10
"Kontich","11024",1,"Open Vld",10,"STOOP Eef",37,"F",61,0,11
"Kontich","11024",1,"Open Vld",16,"LAUWERS Karin",42,"F",36,0,17
"Kontich","11024",1,"Open Vld",20,"ROOFTHOOFT Ronny",42,"M",121,0,4
"Kontich","11024",1,"Open Vld",17,"DAELEMANS Guido",45,"M",107,0,7
"Kontich","11024",1,"Open Vld",18,"VERBAENEN Ingrid",46,"F",33,0,18
"Kontich","11024",1,"Open Vld",19,"BROECKX Dirk",46,"M",57,0,12
"Kontich","11024",1,"Open Vld",6,"ROOTHANS Danny",47,"M",108,0,5
"Kontich","11024",1,"Open Vld",14,"HUYGELEN Jan",47,"M",204,0,2
"Kontich","11024",1,"Open Vld",2,"ABRAMS Luc",49,"M",554,1,2
"Kontich","11024",1,"Open Vld",1,"KEMPENAERS Annemie",50,"F",754,1,1
"Kontich","11024",1,"Open Vld",23,"VAN HARNEVELDT Sheila",51,"F",26,0,22
"Kontich","11024",1,"Open Vld",9,"VAN IMMERSEEL Linda",53,"F",107,0,6
"Kontich","11024",1,"Open Vld",7,"VLUIJMANS Alex",56,"M",80,0,8
"Kontich","11024",1,"Open Vld",24,"VAN IMMERSEEL Marina",57,"F",29,0,20
"Kontich","11024",1,"Open Vld",22,"CEELEN Rudy",58,"M",19,0,23
"Kontich","11024",1,"Open Vld",13,"DE CLEEN Rit",59,"F",27,0,21
"Kontich","11024",1,"Open Vld",3,"VAN ELSHOCHT Karel",62,"M",212,1,4
"Kontich","11024",1,"Open Vld",4,"VANSINTEJAN Oswald",62,"M",133,0,1
"Kontich","11024",1,"Open Vld",21,"VAN BEVEREN Monique",68,"F",29,0,19
"Kontich","11024",1,"Open Vld",5,"SELLESLAGHS Mariette",70,"F",75,0,9
"Kontich","11024",1,"Open Vld",15,"DE PRINS Rosa",71,"F",52,0,14
"Kontich","11024",1,"Open Vld",8,"VERLINDEN Rosa",73,"F",39,0,16
"Kontich","11024",4,"sp.a pro",7,"HELSEN Indy",18,"M",40,0,14
"Kontich","11024",4,"sp.a pro",8,"SLEGERS Innis",18,"F",53,0,10
"Kontich","11024",4,"sp.a pro",9,"SEBAOUI Nour-Saïd",19,"M",69,0,4
"Kontich","11024",4,"sp.a pro",5,"DE WINTER Nico",27,"M",47,0,12
"Kontich","11024",4,"sp.a pro",3,"SEBAOUI Nordin",28,"M",138,0,2
"Kontich","11024",4,"sp.a pro",6,"LEMBRECHTS Fiona",29,"F",41,0,13
"Kontich","11024",4,"sp.a pro",1,"VERBEECK Jorn",34,"M",183,1,1
"Kontich","11024",4,"sp.a pro",11,"BRION Johan",46,"M",63,0,8
"Kontich","11024",4,"sp.a pro",13,"VAN DEN BOSCH Franciscus",47,"M",57,0,9
"Kontich","11024",4,"sp.a pro",14,"BIRCHEN Sonja",48,"F",64,0,7
"Kontich","11024",4,"sp.a pro",2,"BIRCHEN Christel",49,"F",120,0,1
"Kontich","11024",4,"sp.a pro",20,"VERRESEN Marina",51,"F",25,0,18
"Kontich","11024",4,"sp.a pro",18,"SCHOETERS Mimi",55,"F",65,0,6
"Kontich","11024",4,"sp.a pro",4,"DE BOECK Eliane",56,"F",68,0,5
"Kontich","11024",4,"sp.a pro",17,"VAN HECKE Jozef",56,"M",28,0,16
"Kontich","11024",4,"sp.a pro",19,"VANHOOREN Peter",58,"M",20,0,21
"Kontich","11024",4,"sp.a pro",22,"HERTOGHS Marietta",58,"F",28,0,17
"Kontich","11024",4,"sp.a pro",15,"DE BOECK Etienne",59,"M",16,0,22
"Kontich","11024",4,"sp.a pro",12,"DE BRUYN Simonne",61,"F",49,0,11
"Kontich","11024",4,"sp.a pro",21,"WYN Josephine",62,"F",22,0,20
"Kontich","11024",4,"sp.a pro",10,"VERRYCKEN Ilse",64,"F",38,0,15
"Kontich","11024",4,"sp.a pro",23,"VANDEVORST Stéphane",67,"M",89,0,3
"Kontich","11024",4,"sp.a pro",16,"HASAERS Christiana",71,"F",22,0,19
"Kontich","11024",3,"VLAAMS BELANG",16,"POITERS Elvira",22,"F",35,0,14
"Kontich","11024",3,"VLAAMS BELANG",3,"SPITAELS Rugen",25,"M",63,0,1
"Kontich","11024",3,"VLAAMS BELANG",6,"VAN GEFFEN Dave",36,"M",46,0,7
"Kontich","11024",3,"VLAAMS BELANG",9,"RUYMAEKERS Elke",36,"F",46,0,8
"Kontich","11024",3,"VLAAMS BELANG",27,"CRAUWELS Manuel",40,"M",57,0,5
"Kontich","11024",3,"VLAAMS BELANG",1,"VAN DEN EYNDE Marleen",47,"F",553,1,1
"Kontich","11024",3,"VLAAMS BELANG",14,"BROECKX Martine",49,"F",46,0,9
"Kontich","11024",3,"VLAAMS BELANG",11,"OP DE BEECK Wim",50,"M",29,0,22
"Kontich","11024",3,"VLAAMS BELANG",19,"VAERENDONCK Mia",56,"F",31,0,21
"Kontich","11024",3,"VLAAMS BELANG",12,"DE MESSEMAEKER Jan",57,"M",33,0,18
"Kontich","11024",3,"VLAAMS BELANG",10,"VAN STRYDONCK François",58,"M",26,0,24
"Kontich","11024",3,"VLAAMS BELANG",20,"NOYELLE Arlette",59,"F",34,0,16
"Kontich","11024",3,"VLAAMS BELANG",5,"FRANCKEN Fons",60,"M",99,0,2
"Kontich","11024",3,"VLAAMS BELANG",17,"DESMET Rita",61,"F",29,0,23
"Kontich","11024",3,"VLAAMS BELANG",7,"STAPPAERTS Vera",63,"F",76,0,3
"Kontich","11024",3,"VLAAMS BELANG",21,"LERNO Hugo",63,"M",24,0,25
"Kontich","11024",3,"VLAAMS BELANG",4,"DOCKX Lea",64,"F",68,0,4
"Kontich","11024",3,"VLAAMS BELANG",25,"WILLEMS Simone",67,"F",37,0,11
"Kontich","11024",3,"VLAAMS BELANG",8,"VAN ECHELPOEL Werner",68,"M",50,0,6
"Kontich","11024",3,"VLAAMS BELANG",2,"CLAES Walter",69,"M",122,1,2
"Kontich","11024",3,"VLAAMS BELANG",22,"PRAAST Maria",69,"F",34,0,17
"Kontich","11024",3,"VLAAMS BELANG",24,"RYPENS Lief",71,"F",36,0,13
"Kontich","11024",3,"VLAAMS BELANG",13,"WAMBACQ Jan",72,"M",44,0,10
"Kontich","11024",3,"VLAAMS BELANG",18,"VAN DEN EYNDE Ivo",73,"M",36,0,12
